time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(22, 1)",3,28.0
0,Greedy,T2,"(57, 39)",4,26.0
0,Greedy,T3,"(71, 54)",3,17.0
0,Greedy,T4,"(77, 21)",8,12.0
0,Greedy,T5,"(71, 9)",3,21.0
0,Greedy,T6,"(81, 73)",10,15.0
0,Greedy,T7,"(48, 15)",2,27.0
0,Greedy,T8,"(99, 28)",2,11.0
0,Greedy,T9,"(71, 92)",1,10.0
0,Greedy,T10,"(5, 65)",10,10.0
0,Auction,T1,"(22, 1)",3,28.0
0,Auction,T2,"(57, 39)",4,26.0
0,Auction,T3,"(71, 54)",3,17.0
0,Auction,T4,"(77, 21)",8,12.0
0,Auction,T5,"(71, 9)",3,21.0
0,Auction,T6,"(81, 73)",10,15.0
0,Auction,T7,"(48, 15)",2,27.0
0,Auction,T8,"(99, 28)",2,11.0
0,Auction,T9,"(71, 92)",1,10.0
0,Auction,T10,"(5, 65)",10,10.0
0,Q-Learning,T1,"(22, 1)",3,28.0
0,Q-Learning,T2,"(57, 39)",4,26.0
0,Q-Learning,T3,"(71, 54)",3,17.0
0,Q-Learning,T4,"(77, 21)",8,12.0
0,Q-Learning,T5,"(71, 9)",3,21.0
0,Q-Learning,T6,"(81, 73)",10,15.0
0,Q-Learning,T7,"(48, 15)",2,27.0
0,Q-Learning,T8,"(99, 28)",2,11.0
0,Q-Learning,T9,"(71, 92)",1,10.0
0,Q-Learning,T10,"(5, 65)",10,10.0
1,Greedy,D1,"(22, 24)",2,19.0
1,Auction,T9,"(71, 92)",2,10.0
1,Q-Learning,T5,"(71, 9)",4,21.0
2,Greedy,D1,"(22, 24)",3,19.0
2,Auction,T9,"(71, 92)",3,10.0
2,Q-Learning,T5,"(71, 9)",5,21.0
3,Greedy,D1,"(22, 24)",4,19.0
3,Greedy,D2,"(17, 8)",2,18.0
3,Auction,T9,"(71, 92)",4,10.0
3,Auction,D2,"(17, 8)",2,18.0
3,Q-Learning,T5,"(71, 9)",6,21.0
3,Q-Learning,D2,"(17, 8)",2,18.0
4,Greedy,D1,"(22, 24)",5,19.0
4,Greedy,D2,"(17, 8)",3,18.0
4,Greedy,D3,"(74, 10)",5,29.0
4,Auction,T9,"(71, 92)",5,10.0
4,Auction,D2,"(17, 8)",3,18.0
4,Auction,D3,"(74, 10)",5,29.0
4,Q-Learning,T5,"(71, 9)",7,21.0
4,Q-Learning,D2,"(17, 8)",3,18.0
4,Q-Learning,D3,"(74, 10)",5,29.0
5,Greedy,D1,"(22, 24)",6,19.0
5,Greedy,D2,"(17, 8)",4,18.0
5,Greedy,D3,"(74, 10)",6,29.0
5,Auction,T9,"(71, 92)",6,10.0
5,Auction,D2,"(17, 8)",4,18.0
5,Auction,D3,"(74, 10)",6,29.0
5,Q-Learning,T5,"(71, 9)",8,21.0
5,Q-Learning,D2,"(17, 8)",4,18.0
