time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(34, 98)",5,30.0
0,Greedy,T2,"(12, 81)",1,28.0
0,Greedy,T3,"(26, 68)",5,14.0
0,Greedy,T4,"(53, 38)",10,12.0
0,Greedy,T5,"(14, 85)",3,18.0
0,Greedy,T6,"(60, 30)",8,25.0
0,Greedy,T7,"(50, 18)",10,14.0
0,Greedy,T8,"(49, 7)",2,28.0
0,Greedy,T9,"(66, 45)",7,19.0
0,Greedy,T10,"(8, 46)",9,16.0
0,Auction,T1,"(34, 98)",5,30.0
0,Auction,T2,"(12, 81)",1,28.0
0,Auction,T3,"(26, 68)",5,14.0
0,Auction,T4,"(53, 38)",10,12.0
0,Auction,T5,"(14, 85)",3,18.0
0,Auction,T6,"(60, 30)",8,25.0
0,Auction,T7,"(50, 18)",10,14.0
0,Auction,T8,"(49, 7)",2,28.0
0,Auction,T9,"(66, 45)",7,19.0
0,Auction,T10,"(8, 46)",9,16.0
0,Q-Learning,T1,"(34, 98)",5,30.0
0,Q-Learning,T2,"(12, 81)",1,28.0
0,Q-Learning,T3,"(26, 68)",5,14.0
0,Q-Learning,T4,"(53, 38)",10,12.0
0,Q-Learning,T5,"(14, 85)",3,18.0
0,Q-Learning,T6,"(60, 30)",8,25.0
0,Q-Learning,T7,"(50, 18)",10,14.0
0,Q-Learning,T8,"(49, 7)",2,28.0
0,Q-Learning,T9,"(66, 45)",7,19.0
0,Q-Learning,T10,"(8, 46)",9,16.0
3,Greedy,D1,"(22, 45)",5,20.0
3,Auction,D1,"(22, 45)",5,20.0
3,Q-Learning,D1,"(22, 45)",5,20.0
4,Greedy,D1,"(22, 45)",6,20.0
4,Greedy,D2,"(84, 9)",6,25.0
4,Auction,D1,"(22, 45)",6,20.0
4,Auction,D2,"(84, 9)",6,25.0
4,Q-Learning,D1,"(22, 45)",6,20.0
4,Q-Learning,D2,"(84, 9)",6,25.0
5,Greedy,D1,"(22, 45)",7,20.0
5,Greedy,D2,"(84, 9)",7,25.0
5,Greedy,D3,"(22, 60)",10,30.0
5,Auction,D1,"(22, 45)",7,20.0
5,Auction,D2,"(84, 9)",7,25.0
5,Auction,D3,"(22, 60)",10,30.0
5,Q-Learning,D1,"(22, 45)",7,20.0
5,Q-Learning,D2,"(84, 9)",7,25.0
5,Q-Learning,D3,"(22, 60)",10,30.0
6,Greedy,D1,"(22, 45)",8,20.0
6,Greedy,D2,"(84, 9)",8,25.0
6,Greedy,D3,"(22, 60)",11,30.0
6,Greedy,D4,"(18, 100)",3,28.0
6,Auction,D1,"(22, 45)",8,20.0
