time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(66, 65)",4,20.0
0,Greedy,T2,"(84, 5)",9,24.0
0,Greedy,T3,"(89, 63)",8,16.0
0,Greedy,T4,"(1, 44)",2,20.0
0,Greedy,T5,"(15, 89)",3,15.0
0,Greedy,T6,"(26, 75)",9,22.0
0,Greedy,T7,"(73, 63)",8,17.0
0,Greedy,T8,"(1, 51)",2,22.0
0,Greedy,T9,"(49, 50)",7,25.0
0,Greedy,T10,"(54, 1)",7,11.0
0,Auction,T1,"(66, 65)",4,20.0
0,Auction,T2,"(84, 5)",9,24.0
0,Auction,T3,"(89, 63)",8,16.0
0,Auction,T4,"(1, 44)",2,20.0
0,Auction,T5,"(15, 89)",3,15.0
0,Auction,T6,"(26, 75)",9,22.0
0,Auction,T7,"(73, 63)",8,17.0
0,Auction,T8,"(1, 51)",2,22.0
0,Auction,T9,"(49, 50)",7,25.0
0,Auction,T10,"(54, 1)",7,11.0
0,Q-Learning,T1,"(66, 65)",4,20.0
0,Q-Learning,T2,"(84, 5)",9,24.0
0,Q-Learning,T3,"(89, 63)",8,16.0
0,Q-Learning,T4,"(1, 44)",2,20.0
0,Q-Learning,T5,"(15, 89)",3,15.0
0,Q-Learning,T6,"(26, 75)",9,22.0
0,Q-Learning,T7,"(73, 63)",8,17.0
0,Q-Learning,T8,"(1, 51)",2,22.0
0,Q-Learning,T9,"(49, 50)",7,25.0
0,Q-Learning,T10,"(54, 1)",7,11.0
1,Q-Learning,T1,"(66, 65)",5,20.0
1,Q-Learning,T3,"(89, 63)",9,16.0
1,Q-Learning,T4,"(1, 44)",3,20.0
1,Q-Learning,T7,"(73, 63)",9,17.0
1,Q-Learning,T8,"(1, 51)",3,22.0
1,Q-Learning,T10,"(54, 1)",8,11.0
2,Greedy,E1,"(15, 84)",9,10.0
2,Auction,E1,"(15, 84)",9,10.0
2,Q-Learning,T3,"(89, 63)",10,16.0
2,Q-Learning,T4,"(1, 44)",4,20.0
2,Q-Learning,T8,"(1, 51)",4,22.0
2,Q-Learning,E1,"(15, 84)",9,10.0
3,Greedy,E1,"(15, 84)",10,10.0
3,Greedy,E2,"(86, 1)",8,27.0
3,Auction,E1,"(15, 84)",10,10.0
3,Auction,E2,"(86, 1)",8,27.0
3,Q-Learning,T4,"(1, 44)",5,20.0
3,Q-Learning,T8,"(1, 51)",5,22.0
3,Q-Learning,E1,"(15, 84)",10,10.0
3,Q-Learning,E2,"(86, 1)",8,27.0
4,Greedy,E1,"(15, 84)",11,10.0
4,Greedy,E2,"(86, 1)",9,27.0
4,Auction,E1,"(15, 84)",11,10.0
4,Auction,E2,"(86, 1)",9,27.0
4,Q-Learning,T4,"(1, 44)",6,20.0
4,Q-Learning,T8,"(1, 51)",6,22.0
4,Q-Learning,E2,"(86, 1)",9,27.0
5,Greedy,E1,"(15, 84)",12,10.0
5,Greedy,E2,"(86, 1)",10,27.0
5,Greedy,E3,"(53, 89)",2,19.0
5,Auction,E1,"(15, 84)",12,10.0
5,Auction,E2,"(86, 1)",10,27.0
5,Auction,E3,"(53, 89)",2,19.0
5,Q-Learning,T4,"(1, 44)",7,20.0
5,Q-Learning,T8,"(1, 51)",7,22.0
5,Q-Learning,E3,"(53, 89)",2,19.0
6,Greedy,E1,"(15, 84)",13,10.0
6,Greedy,E2,"(86, 1)",11,27.0
6,Greedy,E3,"(53, 89)",3,19.0
6,Greedy,E4,"(60, 89)",9,13.0
6,Auction,E1,"(15, 84)",13,10.0
6,Auction,E2,"(86, 1)",11,27.0
6,Auction,E3,"(53, 89)",3,19.0
6,Auction,E4,"(60, 89)",9,13.0
6,Q-Learning,T4,"(1, 44)",8,20.0
6,Q-Learning,T8,"(1, 51)",8,22.0
6,Q-Learning,E3,"(53, 89)",3,19.0
6,Q-Learning,E4,"(60, 89)",9,13.0
7,Greedy,E1,"(15, 84)",14,10.0
7,Greedy,E2,"(86, 1)",12,27.0
7,Greedy,E3,"(53, 89)",4,19.0
7,Greedy,E4,"(60, 89)",10,13.0
7,Auction,E1,"(15, 84)",14,10.0
7,Auction,E2,"(86, 1)",12,27.0
7,Auction,E3,"(53, 89)",4,19.0
7,Auction,E4,"(60, 89)",10,13.0
7,Q-Learning,T4,"(1, 44)",9,20.0
7,Q-Learning,T8,"(1, 51)",9,22.0
7,Q-Learning,E3,"(53, 89)",4,19.0
7,Q-Learning,E4,"(60, 89)",10,13.0
8,Greedy,E1,"(15, 84)",15,10.0
8,Greedy,E2,"(86, 1)",13,27.0
8,Greedy,E3,"(53, 89)",5,19.0
8,Greedy,E4,"(60, 89)",11,13.0
8,Greedy,E5,"(58, 44)",1,27.0
8,Auction,E1,"(15, 84)",15,10.0
8,Auction,E2,"(86, 1)",13,27.0
8,Auction,E3,"(53, 89)",5,19.0
8,Auction,E4,"(60, 89)",11,13.0
8,Auction,E5,"(58, 44)",1,27.0
8,Q-Learning,T4,"(1, 44)",10,20.0
8,Q-Learning,T8,"(1, 51)",10,22.0
8,Q-Learning,E3,"(53, 89)",5,19.0
8,Q-Learning,E4,"(60, 89)",11,13.0
8,Q-Learning,E5,"(58, 44)",1,27.0
9,Greedy,E1,"(15, 84)",16,10.0
9,Greedy,E2,"(86, 1)",14,27.0
9,Greedy,E3,"(53, 89)",6,19.0
9,Greedy,E4,"(60, 89)",12,13.0
9,Greedy,E5,"(58, 44)",2,27.0
9,Greedy,E6,"(89, 80)",9,21.0
9,Auction,E1,"(15, 84)",16,10.0
9,Auction,E2,"(86, 1)",14,27.0
9,Auction,E3,"(53, 89)",6,19.0
9,Auction,E4,"(60, 89)",12,13.0
9,Auction,E5,"(58, 44)",2,27.0
9,Auction,E6,"(89, 80)",9,21.0
9,Q-Learning,T4,"(1, 44)",11,20.0
9,Q-Learning,T8,"(1, 51)",11,22.0
9,Q-Learning,E3,"(53, 89)",6,19.0
9,Q-Learning,E4,"(60, 89)",12,13.0
9,Q-Learning,E5,"(58, 44)",2,27.0
9,Q-Learning,E6,"(89, 80)",9,21.0
10,Greedy,E1,"(15, 84)",17,10.0
10,Greedy,E2,"(86, 1)",15,27.0
10,Greedy,E3,"(53, 89)",7,19.0
10,Greedy,E4,"(60, 89)",13,13.0
10,Greedy,E5,"(58, 44)",3,27.0
10,Greedy,E6,"(89, 80)",10,21.0
10,Greedy,E7,"(45, 58)",10,14.0
10,Auction,E1,"(15, 84)",17,10.0
10,Auction,E2,"(86, 1)",15,27.0
10,Auction,E3,"(53, 89)",7,19.0
10,Auction,E4,"(60, 89)",13,13.0
10,Auction,E5,"(58, 44)",3,27.0
10,Auction,E6,"(89, 80)",10,21.0
10,Auction,E7,"(45, 58)",10,14.0
10,Q-Learning,T4,"(1, 44)",12,20.0
10,Q-Learning,T8,"(1, 51)",12,22.0
10,Q-Learning,E3,"(53, 89)",7,19.0
10,Q-Learning,E4,"(60, 89)",13,13.0
10,Q-Learning,E5,"(58, 44)",3,27.0
10,Q-Learning,E6,"(89, 80)",10,21.0
10,Q-Learning,E7,"(45, 58)",10,14.0
11,Greedy,E1,"(15, 84)",18,10.0
11,Greedy,E2,"(86, 1)",16,27.0
11,Greedy,E3,"(53, 89)",8,19.0
11,Greedy,E4,"(60, 89)",14,13.0
11,Greedy,E5,"(58, 44)",4,27.0
11,Greedy,E6,"(89, 80)",11,21.0
11,Greedy,E7,"(45, 58)",11,14.0
11,Greedy,E8,"(53, 59)",6,15.0
11,Auction,E1,"(15, 84)",18,10.0
11,Auction,E2,"(86, 1)",16,27.0
11,Auction,E3,"(53, 89)",8,19.0
11,Auction,E4,"(60, 89)",14,13.0
11,Auction,E5,"(58, 44)",4,27.0
11,Auction,E6,"(89, 80)",11,21.0
11,Auction,E7,"(45, 58)",11,14.0
11,Auction,E8,"(53, 59)",6,15.0
11,Q-Learning,T4,"(1, 44)",13,20.0
11,Q-Learning,T8,"(1, 51)",13,22.0
11,Q-Learning,E3,"(53, 89)",8,19.0
11,Q-Learning,E4,"(60, 89)",14,13.0
11,Q-Learning,E5,"(58, 44)",4,27.0
11,Q-Learning,E6,"(89, 80)",11,21.0
11,Q-Learning,E7,"(45, 58)",11,14.0
11,Q-Learning,E8,"(53, 59)",6,15.0
12,Greedy,E1,"(15, 84)",19,10.0
12,Greedy,E2,"(86, 1)",17,27.0
12,Greedy,E3,"(53, 89)",9,19.0
12,Greedy,E4,"(60, 89)",15,13.0
12,Greedy,E5,"(58, 44)",5,27.0
12,Greedy,E6,"(89, 80)",12,21.0
12,Greedy,E7,"(45, 58)",12,14.0
12,Greedy,E8,"(53, 59)",7,15.0
12,Auction,E1,"(15, 84)",19,10.0
12,Auction,E2,"(86, 1)",17,27.0
12,Auction,E3,"(53, 89)",9,19.0
12,Auction,E4,"(60, 89)",15,13.0
12,Auction,E5,"(58, 44)",5,27.0
12,Auction,E6,"(89, 80)",12,21.0
12,Auction,E7,"(45, 58)",12,14.0
12,Auction,E8,"(53, 59)",7,15.0
12,Q-Learning,T4,"(1, 44)",14,20.0
12,Q-Learning,T8,"(1, 51)",14,22.0
12,Q-Learning,E3,"(53, 89)",9,19.0
12,Q-Learning,E4,"(60, 89)",15,13.0
12,Q-Learning,E5,"(58, 44)",5,27.0
12,Q-Learning,E6,"(89, 80)",12,21.0
12,Q-Learning,E7,"(45, 58)",12,14.0
12,Q-Learning,E8,"(53, 59)",7,15.0
13,Greedy,E1,"(15, 84)",20,10.0
13,Greedy,E2,"(86, 1)",18,27.0
13,Greedy,E3,"(53, 89)",10,19.0
13,Greedy,E4,"(60, 89)",16,13.0
13,Greedy,E5,"(58, 44)",6,27.0
13,Greedy,E6,"(89, 80)",13,21.0
13,Greedy,E7,"(45, 58)",13,14.0
13,Greedy,E8,"(53, 59)",8,15.0
13,Greedy,E9,"(15, 55)",5,13.0
13,Auction,E1,"(15, 84)",20,10.0
13,Auction,E2,"(86, 1)",18,27.0
13,Auction,E3,"(53, 89)",10,19.0
13,Auction,E4,"(60, 89)",16,13.0
13,Auction,E5,"(58, 44)",6,27.0
13,Auction,E6,"(89, 80)",13,21.0
13,Auction,E7,"(45, 58)",13,14.0
13,Auction,E8,"(53, 59)",8,15.0
13,Auction,E9,"(15, 55)",5,13.0
13,Q-Learning,T4,"(1, 44)",15,20.0
13,Q-Learning,T8,"(1, 51)",15,22.0
13,Q-Learning,E3,"(53, 89)",10,19.0
13,Q-Learning,E4,"(60, 89)",16,13.0
13,Q-Learning,E5,"(58, 44)",6,27.0
13,Q-Learning,E6,"(89, 80)",13,21.0
13,Q-Learning,E7,"(45, 58)",13,14.0
13,Q-Learning,E8,"(53, 59)",8,15.0
13,Q-Learning,E9,"(15, 55)",5,13.0
14,Greedy,E1,"(15, 84)",21,10.0
14,Greedy,E2,"(86, 1)",19,27.0
14,Greedy,E3,"(53, 89)",11,19.0
14,Greedy,E4,"(60, 89)",17,13.0
14,Greedy,E5,"(58, 44)",7,27.0
14,Greedy,E6,"(89, 80)",14,21.0
14,Greedy,E7,"(45, 58)",14,14.0
14,Greedy,E8,"(53, 59)",9,15.0
14,Greedy,E9,"(15, 55)",6,13.0
14,Auction,E1,"(15, 84)",21,10.0
14,Auction,E2,"(86, 1)",19,27.0
14,Auction,E3,"(53, 89)",11,19.0
14,Auction,E4,"(60, 89)",17,13.0
14,Auction,E5,"(58, 44)",7,27.0
14,Auction,E6,"(89, 80)",14,21.0
14,Auction,E7,"(45, 58)",14,14.0
14,Auction,E8,"(53, 59)",9,15.0
14,Auction,E9,"(15, 55)",6,13.0
14,Q-Learning,T4,"(1, 44)",16,20.0
14,Q-Learning,T8,"(1, 51)",16,22.0
14,Q-Learning,E3,"(53, 89)",11,19.0
14,Q-Learning,E4,"(60, 89)",17,13.0
14,Q-Learning,E5,"(58, 44)",7,27.0
14,Q-Learning,E6,"(89, 80)",14,21.0
14,Q-Learning,E7,"(45, 58)",14,14.0
14,Q-Learning,E8,"(53, 59)",9,15.0
14,Q-Learning,E9,"(15, 55)",6,13.0
15,Greedy,E1,"(15, 84)",22,10.0
15,Greedy,E2,"(86, 1)",20,27.0
15,Greedy,E3,"(53, 89)",12,19.0
15,Greedy,E4,"(60, 89)",18,13.0
15,Greedy,E5,"(58, 44)",8,27.0
15,Greedy,E6,"(89, 80)",15,21.0
15,Greedy,E7,"(45, 58)",15,14.0
15,Greedy,E8,"(53, 59)",10,15.0
15,Greedy,E9,"(15, 55)",7,13.0
15,Auction,E1,"(15, 84)",22,10.0
15,Auction,E2,"(86, 1)",20,27.0
15,Auction,E3,"(53, 89)",12,19.0
15,Auction,E4,"(60, 89)",18,13.0
15,Auction,E5,"(58, 44)",8,27.0
15,Auction,E6,"(89, 80)",15,21.0
15,Auction,E7,"(45, 58)",15,14.0
15,Auction,E8,"(53, 59)",10,15.0
15,Auction,E9,"(15, 55)",7,13.0
15,Q-Learning,T4,"(1, 44)",17,20.0
15,Q-Learning,T8,"(1, 51)",17,22.0
15,Q-Learning,E3,"(53, 89)",12,19.0
15,Q-Learning,E4,"(60, 89)",18,13.0
15,Q-Learning,E5,"(58, 44)",8,27.0
15,Q-Learning,E6,"(89, 80)",15,21.0
15,Q-Learning,E7,"(45, 58)",15,14.0
15,Q-Learning,E8,"(53, 59)",10,15.0
15,Q-Learning,E9,"(15, 55)",7,13.0
16,Greedy,E1,"(15, 84)",23,10.0
16,Greedy,E2,"(86, 1)",21,27.0
16,Greedy,E3,"(53, 89)",13,19.0
16,Greedy,E4,"(60, 89)",19,13.0
16,Greedy,E5,"(58, 44)",9,27.0
16,Greedy,E6,"(89, 80)",16,21.0
16,Greedy,E7,"(45, 58)",16,14.0
16,Greedy,E8,"(53, 59)",11,15.0
16,Greedy,E9,"(15, 55)",8,13.0
16,Greedy,E10,"(52, 3)",8,11.0
16,Auction,E1,"(15, 84)",23,10.0
16,Auction,E2,"(86, 1)",21,27.0
16,Auction,E3,"(53, 89)",13,19.0
16,Auction,E4,"(60, 89)",19,13.0
16,Auction,E5,"(58, 44)",9,27.0
16,Auction,E6,"(89, 80)",16,21.0
16,Auction,E7,"(45, 58)",16,14.0
16,Auction,E8,"(53, 59)",11,15.0
16,Auction,E9,"(15, 55)",8,13.0
16,Auction,E10,"(52, 3)",8,11.0
16,Q-Learning,T4,"(1, 44)",18,20.0
16,Q-Learning,T8,"(1, 51)",18,22.0
16,Q-Learning,E3,"(53, 89)",13,19.0
16,Q-Learning,E4,"(60, 89)",19,13.0
16,Q-Learning,E5,"(58, 44)",9,27.0
16,Q-Learning,E6,"(89, 80)",16,21.0
16,Q-Learning,E7,"(45, 58)",16,14.0
16,Q-Learning,E8,"(53, 59)",11,15.0
16,Q-Learning,E9,"(15, 55)",8,13.0
16,Q-Learning,E10,"(52, 3)",8,11.0
17,Greedy,E1,"(15, 84)",24,10.0
17,Greedy,E2,"(86, 1)",22,27.0
17,Greedy,E3,"(53, 89)",14,19.0
17,Greedy,E4,"(60, 89)",20,13.0
17,Greedy,E5,"(58, 44)",10,27.0
17,Greedy,E6,"(89, 80)",17,21.0
17,Greedy,E7,"(45, 58)",17,14.0
17,Greedy,E8,"(53, 59)",12,15.0
17,Greedy,E9,"(15, 55)",9,13.0
17,Greedy,E10,"(52, 3)",9,11.0
17,Auction,E1,"(15, 84)",24,10.0
17,Auction,E2,"(86, 1)",22,27.0
17,Auction,E3,"(53, 89)",14,19.0
17,Auction,E4,"(60, 89)",20,13.0
17,Auction,E5,"(58, 44)",10,27.0
17,Auction,E6,"(89, 80)",17,21.0
17,Auction,E7,"(45, 58)",17,14.0
17,Auction,E8,"(53, 59)",12,15.0
17,Auction,E9,"(15, 55)",9,13.0
17,Q-Learning,T4,"(1, 44)",19,20.0
17,Q-Learning,T8,"(1, 51)",19,22.0
17,Q-Learning,E3,"(53, 89)",14,19.0
17,Q-Learning,E4,"(60, 89)",20,13.0
17,Q-Learning,E5,"(58, 44)",10,27.0
17,Q-Learning,E6,"(89, 80)",17,21.0
17,Q-Learning,E7,"(45, 58)",17,14.0
17,Q-Learning,E8,"(53, 59)",12,15.0
17,Q-Learning,E9,"(15, 55)",9,13.0
17,Q-Learning,E10,"(52, 3)",9,11.0
18,Greedy,E2,"(86, 1)",23,27.0
18,Greedy,E3,"(53, 89)",15,19.0
18,Greedy,E4,"(60, 89)",21,13.0
18,Greedy,E5,"(58, 44)",11,27.0
18,Greedy,E6,"(89, 80)",18,21.0
18,Greedy,E7,"(45, 58)",18,14.0
18,Greedy,E8,"(53, 59)",13,15.0
18,Greedy,E9,"(15, 55)",10,13.0
18,Greedy,E10,"(52, 3)",10,11.0
18,Greedy,E11,"(7, 97)",2,22.0
18,Auction,E1,"(15, 84)",25,10.0
18,Auction,E2,"(86, 1)",23,27.0
18,Auction,E3,"(53, 89)",15,19.0
18,Auction,E4,"(60, 89)",21,13.0
18,Auction,E5,"(58, 44)",11,27.0
18,Auction,E6,"(89, 80)",18,21.0
18,Auction,E7,"(45, 58)",18,14.0
18,Auction,E8,"(53, 59)",13,15.0
18,Auction,E9,"(15, 55)",10,13.0
18,Auction,E11,"(7, 97)",2,22.0
18,Q-Learning,T4,"(1, 44)",20,20.0
18,Q-Learning,T8,"(1, 51)",20,22.0
18,Q-Learning,E3,"(53, 89)",15,19.0
18,Q-Learning,E5,"(58, 44)",11,27.0
18,Q-Learning,E6,"(89, 80)",18,21.0
18,Q-Learning,E7,"(45, 58)",18,14.0
18,Q-Learning,E8,"(53, 59)",13,15.0
18,Q-Learning,E9,"(15, 55)",10,13.0
18,Q-Learning,E10,"(52, 3)",10,11.0
18,Q-Learning,E11,"(7, 97)",2,22.0
19,Greedy,E3,"(53, 89)",16,19.0
19,Greedy,E4,"(60, 89)",22,13.0
19,Greedy,E5,"(58, 44)",12,27.0
19,Greedy,E6,"(89, 80)",19,21.0
19,Greedy,E7,"(45, 58)",19,14.0
19,Greedy,E8,"(53, 59)",14,15.0
19,Greedy,E9,"(15, 55)",11,13.0
19,Greedy,E10,"(52, 3)",11,11.0
19,Greedy,E11,"(7, 97)",3,22.0
19,Greedy,E12,"(11, 1)",5,29.0
19,Auction,E2,"(86, 1)",24,27.0
19,Auction,E3,"(53, 89)",16,19.0
19,Auction,E4,"(60, 89)",22,13.0
19,Auction,E5,"(58, 44)",12,27.0
19,Auction,E6,"(89, 80)",19,21.0
19,Auction,E7,"(45, 58)",19,14.0
19,Auction,E8,"(53, 59)",14,15.0
19,Auction,E9,"(15, 55)",11,13.0
19,Auction,E11,"(7, 97)",3,22.0
19,Auction,E12,"(11, 1)",5,29.0
19,Q-Learning,T8,"(1, 51)",21,22.0
19,Q-Learning,E3,"(53, 89)",16,19.0
19,Q-Learning,E5,"(58, 44)",12,27.0
19,Q-Learning,E6,"(89, 80)",19,21.0
19,Q-Learning,E7,"(45, 58)",19,14.0
19,Q-Learning,E8,"(53, 59)",14,15.0
19,Q-Learning,E9,"(15, 55)",11,13.0
19,Q-Learning,E10,"(52, 3)",11,11.0
19,Q-Learning,E11,"(7, 97)",3,22.0
19,Q-Learning,E12,"(11, 1)",5,29.0
20,Greedy,E3,"(53, 89)",17,19.0
20,Greedy,E4,"(60, 89)",23,13.0
20,Greedy,E5,"(58, 44)",13,27.0
20,Greedy,E6,"(89, 80)",20,21.0
20,Greedy,E7,"(45, 58)",20,14.0
20,Greedy,E8,"(53, 59)",15,15.0
20,Greedy,E9,"(15, 55)",12,13.0
20,Greedy,E10,"(52, 3)",12,11.0
20,Greedy,E11,"(7, 97)",4,22.0
20,Greedy,E12,"(11, 1)",6,29.0
20,Auction,E2,"(86, 1)",25,27.0
20,Auction,E3,"(53, 89)",17,19.0
20,Auction,E4,"(60, 89)",23,13.0
20,Auction,E5,"(58, 44)",13,27.0
20,Auction,E6,"(89, 80)",20,21.0
20,Auction,E7,"(45, 58)",20,14.0
20,Auction,E8,"(53, 59)",15,15.0
20,Auction,E9,"(15, 55)",12,13.0
20,Auction,E11,"(7, 97)",4,22.0
20,Auction,E12,"(11, 1)",6,29.0
20,Q-Learning,E3,"(53, 89)",17,19.0
20,Q-Learning,E5,"(58, 44)",13,27.0
20,Q-Learning,E6,"(89, 80)",20,21.0
20,Q-Learning,E7,"(45, 58)",20,14.0
20,Q-Learning,E8,"(53, 59)",15,15.0
20,Q-Learning,E9,"(15, 55)",12,13.0
20,Q-Learning,E10,"(52, 3)",12,11.0
20,Q-Learning,E11,"(7, 97)",4,22.0
20,Q-Learning,E12,"(11, 1)",6,29.0
21,Greedy,E3,"(53, 89)",18,19.0
21,Greedy,E4,"(60, 89)",24,13.0
21,Greedy,E5,"(58, 44)",14,27.0
21,Greedy,E6,"(89, 80)",21,21.0
21,Greedy,E7,"(45, 58)",21,14.0
