time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(94, 95)",2,13.0
0,Greedy,T2,"(43, 55)",8,14.0
0,Greedy,T3,"(19, 67)",3,28.0
0,Greedy,T4,"(85, 80)",1,29.0
0,Greedy,T5,"(98, 21)",1,19.0
0,Greedy,T6,"(75, 22)",3,24.0
0,Greedy,T7,"(98, 64)",2,29.0
0,Greedy,T8,"(30, 14)",4,15.0
0,Greedy,T9,"(74, 65)",2,15.0
0,Greedy,T10,"(45, 53)",10,19.0
0,Auction,T1,"(94, 95)",2,13.0
0,Auction,T2,"(43, 55)",8,14.0
0,Auction,T3,"(19, 67)",3,28.0
0,Auction,T4,"(85, 80)",1,29.0
0,Auction,T5,"(98, 21)",1,19.0
0,Auction,T6,"(75, 22)",3,24.0
0,Auction,T7,"(98, 64)",2,29.0
0,Auction,T8,"(30, 14)",4,15.0
0,Auction,T9,"(74, 65)",2,15.0
0,Auction,T10,"(45, 53)",10,19.0
0,Q-Learning,T1,"(94, 95)",2,13.0
0,Q-Learning,T2,"(43, 55)",8,14.0
0,Q-Learning,T3,"(19, 67)",3,28.0
0,Q-Learning,T4,"(85, 80)",1,29.0
0,Q-Learning,T5,"(98, 21)",1,19.0
0,Q-Learning,T6,"(75, 22)",3,24.0
0,Q-Learning,T7,"(98, 64)",2,29.0
0,Q-Learning,T8,"(30, 14)",4,15.0
0,Q-Learning,T9,"(74, 65)",2,15.0
0,Q-Learning,T10,"(45, 53)",10,19.0
1,Greedy,T5,"(98, 21)",2,19.0
1,Auction,T5,"(98, 21)",2,19.0
1,Q-Learning,T5,"(98, 21)",2,19.0
2,Greedy,T5,"(98, 21)",3,19.0
2,Greedy,D2,"(12, 73)",7,28.0
2,Auction,T5,"(98, 21)",3,19.0
2,Auction,D2,"(12, 73)",7,28.0
2,Q-Learning,T5,"(98, 21)",3,19.0
2,Q-Learning,D2,"(12, 73)",7,28.0
3,Greedy,T5,"(98, 21)",4,19.0
3,Greedy,D2,"(12, 73)",8,28.0
3,Auction,T5,"(98, 21)",4,19.0
3,Auction,D2,"(12, 73)",8,28.0
3,Q-Learning,T5,"(98, 21)",4,19.0
3,Q-Learning,D2,"(12, 73)",8,28.0
4,Greedy,T5,"(98, 21)",5,19.0
4,Greedy,D2,"(12, 73)",9,28.0
4,Auction,T5,"(98, 21)",5,19.0
4,Auction,D2,"(12, 73)",9,28.0
4,Q-Learning,T5,"(98, 21)",5,19.0
4,Q-Learning,D2,"(12, 73)",9,28.0
