time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(70, 56)",2,21.0
0,Greedy,T2,"(17, 100)",10,14.0
0,Greedy,T3,"(48, 78)",4,24.0
0,Greedy,T4,"(15, 71)",9,20.0
0,Greedy,T5,"(7, 87)",4,21.0
0,Greedy,T6,"(52, 17)",9,22.0
0,Greedy,T7,"(19, 0)",7,20.0
0,Greedy,T8,"(81, 25)",8,24.0
0,Greedy,T9,"(65, 58)",9,25.0
0,Greedy,T10,"(11, 90)",10,13.0
0,Auction,T1,"(70, 56)",2,21.0
0,Auction,T2,"(17, 100)",10,14.0
0,Auction,T3,"(48, 78)",4,24.0
0,Auction,T4,"(15, 71)",9,20.0
0,Auction,T5,"(7, 87)",4,21.0
0,Auction,T6,"(52, 17)",9,22.0
0,Auction,T7,"(19, 0)",7,20.0
0,Auction,T8,"(81, 25)",8,24.0
0,Auction,T9,"(65, 58)",9,25.0
0,Auction,T10,"(11, 90)",10,13.0
0,Q-Learning,T1,"(70, 56)",2,21.0
0,Q-Learning,T2,"(17, 100)",10,14.0
0,Q-Learning,T3,"(48, 78)",4,24.0
0,Q-Learning,T4,"(15, 71)",9,20.0
0,Q-Learning,T5,"(7, 87)",4,21.0
0,Q-Learning,T6,"(52, 17)",9,22.0
0,Q-Learning,T7,"(19, 0)",7,20.0
0,Q-Learning,T8,"(81, 25)",8,24.0
0,Q-Learning,T9,"(65, 58)",9,25.0
0,Q-Learning,T10,"(11, 90)",10,13.0
1,Q-Learning,T8,"(81, 25)",9,24.0
2,Greedy,D1,"(91, 87)",9,17.0
2,Auction,D1,"(91, 87)",9,17.0
2,Q-Learning,D1,"(91, 87)",9,17.0
3,Greedy,D1,"(91, 87)",10,17.0
3,Auction,D1,"(91, 87)",10,17.0
3,Q-Learning,D1,"(91, 87)",10,17.0
4,Greedy,D1,"(91, 87)",11,17.0
4,Auction,D1,"(91, 87)",11,17.0
4,Q-Learning,D1,"(91, 87)",11,17.0
5,Greedy,D1,"(91, 87)",12,17.0
5,Greedy,D2,"(28, 95)",5,10.0
5,Auction,D1,"(91, 87)",12,17.0
5,Auction,D2,"(28, 95)",5,10.0
5,Q-Learning,D1,"(91, 87)",12,17.0
5,Q-Learning,D2,"(28, 95)",5,10.0
6,Greedy,D1,"(91, 87)",13,17.0
6,Greedy,D2,"(28, 95)",6,10.0
6,Auction,D1,"(91, 87)",13,17.0
6,Auction,D2,"(28, 95)",6,10.0
6,Q-Learning,D1,"(91, 87)",13,17.0
6,Q-Learning,D2,"(28, 95)",6,10.0
7,Greedy,D1,"(91, 87)",14,17.0
7,Greedy,D2,"(28, 95)",7,10.0
7,Auction,D1,"(91, 87)",14,17.0
7,Auction,D2,"(28, 95)",7,10.0
7,Q-Learning,D1,"(91, 87)",14,17.0
7,Q-Learning,D2,"(28, 95)",7,10.0
8,Greedy,D1,"(91, 87)",15,17.0
8,Greedy,D2,"(28, 95)",8,10.0
8,Auction,D1,"(91, 87)",15,17.0
8,Auction,D2,"(28, 95)",8,10.0
8,Q-Learning,D1,"(91, 87)",15,17.0
8,Q-Learning,D2,"(28, 95)",8,10.0
9,Greedy,D1,"(91, 87)",16,17.0
9,Greedy,D2,"(28, 95)",9,10.0
9,Greedy,D3,"(34, 77)",2,16.0
9,Auction,D1,"(91, 87)",16,17.0
9,Auction,D2,"(28, 95)",9,10.0
9,Auction,D3,"(34, 77)",2,16.0
9,Q-Learning,D1,"(91, 87)",16,17.0
9,Q-Learning,D2,"(28, 95)",9,10.0
9,Q-Learning,D3,"(34, 77)",2,16.0
10,Greedy,D1,"(91, 87)",17,17.0
10,Greedy,D2,"(28, 95)",10,10.0
10,Greedy,D3,"(34, 77)",3,16.0
10,Greedy,D4,"(70, 22)",6,26.0
10,Auction,D1,"(91, 87)",17,17.0
10,Auction,D2,"(28, 95)",10,10.0
10,Auction,D3,"(34, 77)",3,16.0
10,Auction,D4,"(70, 22)",6,26.0
10,Q-Learning,D1,"(91, 87)",17,17.0
10,Q-Learning,D2,"(28, 95)",10,10.0
