time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(37, 64)",2,16.0
0,Greedy,T2,"(58, 52)",3,10.0
0,Greedy,T3,"(35, 13)",4,21.0
0,Greedy,T4,"(94, 94)",9,27.0
0,Greedy,T5,"(78, 66)",1,29.0
0,Greedy,T6,"(82, 46)",3,26.0
0,Greedy,T7,"(75, 7)",9,18.0
0,Greedy,T8,"(3, 28)",2,28.0
0,Greedy,T9,"(30, 93)",1,20.0
0,Greedy,T10,"(77, 55)",6,13.0
0,Auction,T1,"(37, 64)",2,16.0
0,Auction,T2,"(58, 52)",3,10.0
0,Auction,T3,"(35, 13)",4,21.0
0,Auction,T4,"(94, 94)",9,27.0
0,Auction,T5,"(78, 66)",1,29.0
0,Auction,T6,"(82, 46)",3,26.0
0,Auction,T7,"(75, 7)",9,18.0
0,Auction,T8,"(3, 28)",2,28.0
0,Auction,T9,"(30, 93)",1,20.0
0,Auction,T10,"(77, 55)",6,13.0
0,Q-Learning,T1,"(37, 64)",2,16.0
0,Q-Learning,T2,"(58, 52)",3,10.0
0,Q-Learning,T3,"(35, 13)",4,21.0
0,Q-Learning,T4,"(94, 94)",9,27.0
0,Q-Learning,T5,"(78, 66)",1,29.0
0,Q-Learning,T6,"(82, 46)",3,26.0
0,Q-Learning,T7,"(75, 7)",9,18.0
0,Q-Learning,T8,"(3, 28)",2,28.0
0,Q-Learning,T9,"(30, 93)",1,20.0
0,Q-Learning,T10,"(77, 55)",6,13.0
5,Greedy,D1,"(6, 73)",8,11.0
5,Auction,D1,"(6, 73)",8,11.0
5,Q-Learning,D1,"(6, 73)",8,11.0
6,Greedy,D1,"(6, 73)",9,11.0
6,Greedy,D2,"(40, 18)",3,11.0
6,Auction,D1,"(6, 73)",9,11.0
6,Auction,D2,"(40, 18)",3,11.0
6,Q-Learning,D1,"(6, 73)",9,11.0
6,Q-Learning,D2,"(40, 18)",3,11.0
7,Greedy,D1,"(6, 73)",10,11.0
7,Greedy,D2,"(40, 18)",4,11.0
7,Auction,D1,"(6, 73)",10,11.0
7,Auction,D2,"(40, 18)",4,11.0
7,Q-Learning,D1,"(6, 73)",10,11.0
7,Q-Learning,D2,"(40, 18)",4,11.0
8,Greedy,D1,"(6, 73)",11,11.0
8,Greedy,D2,"(40, 18)",5,11.0
8,Greedy,D3,"(94, 27)",3,15.0
8,Auction,D1,"(6, 73)",11,11.0
8,Auction,D2,"(40, 18)",5,11.0
8,Auction,D3,"(94, 27)",3,15.0
8,Q-Learning,D1,"(6, 73)",11,11.0
8,Q-Learning,D2,"(40, 18)",5,11.0
8,Q-Learning,D3,"(94, 27)",3,15.0
9,Greedy,D1,"(6, 73)",12,11.0
9,Greedy,D2,"(40, 18)",6,11.0
9,Greedy,D3,"(94, 27)",4,15.0
9,Greedy,D4,"(55, 88)",4,30.0
9,Auction,D1,"(6, 73)",12,11.0
9,Auction,D2,"(40, 18)",6,11.0
9,Auction,D3,"(94, 27)",4,15.0
9,Auction,D4,"(55, 88)",4,30.0
9,Q-Learning,D1,"(6, 73)",12,11.0
9,Q-Learning,D2,"(40, 18)",6,11.0
9,Q-Learning,D3,"(94, 27)",4,15.0
9,Q-Learning,D4,"(55, 88)",4,30.0
10,Greedy,D1,"(6, 73)",13,11.0
10,Greedy,D2,"(40, 18)",7,11.0
10,Greedy,D3,"(94, 27)",5,15.0
10,Greedy,D4,"(55, 88)",5,30.0
10,Auction,D1,"(6, 73)",13,11.0
10,Auction,D2,"(40, 18)",7,11.0
10,Auction,D3,"(94, 27)",5,15.0
10,Auction,D4,"(55, 88)",5,30.0
10,Q-Learning,D1,"(6, 73)",13,11.0
10,Q-Learning,D2,"(40, 18)",7,11.0
10,Q-Learning,D3,"(94, 27)",5,15.0
10,Q-Learning,D4,"(55, 88)",5,30.0
11,Greedy,D1,"(6, 73)",14,11.0
11,Greedy,D2,"(40, 18)",8,11.0
11,Greedy,D3,"(94, 27)",6,15.0
11,Greedy,D4,"(55, 88)",6,30.0
11,Greedy,D5,"(89, 16)",9,25.0
11,Auction,D1,"(6, 73)",14,11.0
11,Auction,D2,"(40, 18)",8,11.0
11,Auction,D3,"(94, 27)",6,15.0
11,Auction,D4,"(55, 88)",6,30.0
11,Auction,D5,"(89, 16)",9,25.0
11,Q-Learning,D1,"(6, 73)",14,11.0
11,Q-Learning,D2,"(40, 18)",8,11.0
11,Q-Learning,D3,"(94, 27)",6,15.0
11,Q-Learning,D4,"(55, 88)",6,30.0
11,Q-Learning,D5,"(89, 16)",9,25.0
12,Greedy,D1,"(6, 73)",15,11.0
12,Greedy,D2,"(40, 18)",9,11.0
12,Greedy,D3,"(94, 27)",7,15.0
12,Greedy,D4,"(55, 88)",7,30.0
12,Greedy,D5,"(89, 16)",10,25.0
12,Greedy,D6,"(8, 5)",3,26.0
12,Auction,D1,"(6, 73)",15,11.0
12,Auction,D2,"(40, 18)",9,11.0
12,Auction,D3,"(94, 27)",7,15.0
12,Auction,D4,"(55, 88)",7,30.0
12,Auction,D5,"(89, 16)",10,25.0
12,Auction,D6,"(8, 5)",3,26.0
12,Q-Learning,D1,"(6, 73)",15,11.0
12,Q-Learning,D2,"(40, 18)",9,11.0
12,Q-Learning,D3,"(94, 27)",7,15.0
12,Q-Learning,D4,"(55, 88)",7,30.0
12,Q-Learning,D5,"(89, 16)",10,25.0
