task_id,task_duration,travel_time,engagement_time,normalized_engagement_time,energy_consumed
T1,20.0,0.8333333333333334,20.833333333333332,1.0416666666666665,20.833333333333332
T10,13.0,1.0301575072754254,14.030157507275426,1.0792428851750329,14.030157507275426
D1,20.0,2.121320343559643,22.121320343559642,1.1060660171779821,22.121320343559642
T3,18.0,3.3095505737184316,21.309550573718433,1.183863920762135,21.309550573718433
T8,13.0,3.7843080813169783,16.78430808131698,1.2911006216397676,16.78430808131698
T2,24.0,1.5620499351813308,25.56204993518133,1.0650854139658887,25.56204993518133
T4,13.0,2.4515301344262523,15.451530134426253,1.1885792411097118,15.451530134426253
T7,26.0,5.959498720530108,31.959498720530107,1.2292114892511579,31.959498720530107
T9,25.0,6.212889826803627,31.212889826803625,1.248515593072145,31.212889826803625
T5,15.0,9.899494936611665,24.899494936611667,1.6599663291074445,24.899494936611667
D2,15.0,1.0301575072754254,16.030157507275426,1.068677167151695,16.030157507275426
D4,23.0,1.3928388277184118,24.39283882771841,1.0605582099008004,24.39283882771841
D6,13.0,0.5555555555555556,13.555555555555555,1.0427350427350428,13.555555555555555
D8,12.0,1.0671873729054748,13.067187372905474,1.0889322810754563,13.067187372905474
D5,29.0,4.025310547026154,33.02531054702615,1.138803811966419,33.02531054702615
D3,27.0,2.247220505424423,29.247220505424423,1.0832303890897934,29.247220505424423
D9,15.0,6.811754546370561,21.81175454637056,1.4541169697580374,21.81175454637056
T6,16.0,11.40701538527936,27.407015385279358,1.7129384615799599,27.407015385279358
D13,22.0,1.1967032904743342,23.196703290474336,1.0543956041124698,23.196703290474336
D10,11.0,1.2747548783981961,12.274754878398197,1.1158868071271089,12.274754878398197
D7,15.0,6.527805519311921,21.527805519311922,1.4351870346207949,21.527805519311922
D11,12.0,5.841232746604094,17.841232746604092,1.486769395550341,17.841232746604092
D17,24.0,2.1213203435596424,26.121320343559642,1.0883883476483185,26.121320343559642
D12,24.0,0.5099019513592784,24.50990195135928,1.02124591463997,24.50990195135928
D21,10.0,2.225561726845607,12.225561726845607,1.2225561726845606,12.225561726845607
D27,17.0,2.6,19.6,1.1529411764705884,19.6
D24,21.0,1.1517511068997928,22.15175110689979,1.0548452908047519,22.15175110689979
D20,20.0,2.9120439557122073,22.912043955712207,1.1456021977856103,22.912043955712207
D15,15.0,1.125,16.125,1.075,16.125
D45,13.0,4.9396356140913875,17.939635614091387,1.379971970314722,17.939635614091387
