task_id,task_duration,travel_time,engagement_time,normalized_engagement_time,energy_consumed
T3,26.0,2.7856776554368237,28.785677655436825,1.1071414482860318,28.785677655436825
T7,29.0,5.569167352486366,34.56916735248637,1.1920402535340127,34.56916735248637
T8,20.0,3.824264635194589,23.824264635194588,1.1912132317597295,23.824264635194588
T9,22.0,1.0816653826391969,23.081665382639198,1.0491666083017817,23.081665382639198
T6,11.0,4.423562052754307,15.423562052754306,1.402142004795846,15.423562052754306
T10,14.0,5.336665625650534,19.336665625650532,1.3811904018321808,19.336665625650532
T1,17.0,1.5,18.5,1.088235294117647,18.5
T4,19.0,3.639630967590933,22.639630967590932,1.191559524610049,22.639630967590932
T5,10.0,6.058310408026317,16.058310408026315,1.6058310408026315,16.058310408026315
D1,24.0,2.1360009363293826,26.13600093632938,1.0890000390137242,26.13600093632938
D3,28.0,9.02397355744309,37.02397355744309,1.322284769908682,37.02397355744309
D4,18.0,9.569646022711602,27.569646022711602,1.5316470012617556,27.569646022711602
T2,15.0,9.86470982847443,24.86470982847443,1.6576473218982954,24.86470982847443
D2,16.0,9.314504817756013,25.314504817756013,1.5821565511097508,25.314504817756013
D5,22.0,2.9648142364725185,24.96481423647252,1.1347642834760236,24.96481423647252
D7,21.0,5.385164807134504,26.385164807134505,1.2564364193873574,26.385164807134505
D10,18.0,13.867678248358663,31.867678248358665,1.7704265693532593,31.867678248358665
D6,24.0,12.349089035228468,36.34908903522847,1.5145453764678527,36.34908903522847
D8,26.0,10.184301645179213,36.18430164517921,1.3917039094299697,36.18430164517921
D12,16.0,8.678277478854891,24.67827747885489,1.5423923424284307,24.67827747885489
D13,29.0,9.778803607803972,38.77880360780397,1.3372001244070335,38.77880360780397
D9,14.0,3.923088706618804,17.923088706618802,1.280220621901343,17.923088706618802
D11,27.0,10.567875850898325,37.567875850898325,1.3914028092925306,37.567875850898325
D14,18.0,3.130889511912305,21.130889511912304,1.1739383062173503,21.130889511912304
D15,20.0,3.721558813185679,23.72155881318568,1.186077940659284,23.72155881318568
D18,15.0,4.0154024443539225,19.015402444353924,1.2676934962902615,19.015402444353924
D20,11.0,3.375,14.375,1.3068181818181819,14.375
D23,14.0,6.1300999176196145,20.130099917619614,1.4378642798299723,20.130099917619614
D25,13.0,3.5383612025908264,16.538361202590828,1.2721816309685252,16.538361202590828
D22,21.0,5.65685424949238,26.65685424949238,1.2693740118805894,26.65685424949238
D32,11.0,4.00195264839553,15.00195264839553,1.3638138771268664,15.00195264839553
