time_step,method,task_id,position,urgency,duration
0,Greedy,T1,"(83, 60)",9,19.0
0,Greedy,T2,"(50, 60)",1,18.0
0,Greedy,T3,"(15, 89)",1,28.0
0,Greedy,T4,"(0, 31)",1,30.0
0,Greedy,T5,"(73, 62)",5,13.0
0,Greedy,T6,"(61, 21)",6,18.0
0,Greedy,T7,"(67, 83)",2,25.0
0,Greedy,T8,"(90, 5)",9,12.0
0,Greedy,T9,"(54, 6)",1,13.0
0,Greedy,T10,"(68, 88)",2,26.0
0,Auction,T1,"(83, 60)",9,19.0
0,Auction,T2,"(50, 60)",1,18.0
0,Auction,T3,"(15, 89)",1,28.0
0,Auction,T4,"(0, 31)",1,30.0
0,Auction,T5,"(73, 62)",5,13.0
0,Auction,T6,"(61, 21)",6,18.0
0,Auction,T7,"(67, 83)",2,25.0
0,Auction,T8,"(90, 5)",9,12.0
0,Auction,T9,"(54, 6)",1,13.0
0,Auction,T10,"(68, 88)",2,26.0
0,Q-Learning,T1,"(83, 60)",9,19.0
0,Q-Learning,T2,"(50, 60)",1,18.0
0,Q-Learning,T3,"(15, 89)",1,28.0
0,Q-Learning,T4,"(0, 31)",1,30.0
0,Q-Learning,T5,"(73, 62)",5,13.0
0,Q-Learning,T6,"(61, 21)",6,18.0
0,Q-Learning,T7,"(67, 83)",2,25.0
0,Q-Learning,T8,"(90, 5)",9,12.0
0,Q-Learning,T9,"(54, 6)",1,13.0
0,Q-Learning,T10,"(68, 88)",2,26.0
1,Q-Learning,T2,"(50, 60)",2,18.0
1,Q-Learning,T4,"(0, 31)",2,30.0
1,Q-Learning,T5,"(73, 62)",6,13.0
1,Q-Learning,T6,"(61, 21)",7,18.0
1,Q-Learning,T7,"(67, 83)",3,25.0
1,Q-Learning,T9,"(54, 6)",2,13.0
1,Q-Learning,T10,"(68, 88)",3,26.0
2,Q-Learning,T2,"(50, 60)",3,18.0
2,Q-Learning,T4,"(0, 31)",3,30.0
2,Q-Learning,T5,"(73, 62)",7,13.0
2,Q-Learning,T9,"(54, 6)",3,13.0
2,Q-Learning,T10,"(68, 88)",4,26.0
3,Greedy,E1,"(56, 89)",9,13.0
3,Auction,E1,"(56, 89)",9,13.0
3,Q-Learning,T2,"(50, 60)",4,18.0
3,Q-Learning,T4,"(0, 31)",4,30.0
3,Q-Learning,T9,"(54, 6)",4,13.0
3,Q-Learning,T10,"(68, 88)",5,26.0
4,Greedy,E1,"(56, 89)",10,13.0
4,Auction,E1,"(56, 89)",10,13.0
4,Q-Learning,T2,"(50, 60)",5,18.0
4,Q-Learning,T4,"(0, 31)",5,30.0
4,Q-Learning,T9,"(54, 6)",5,13.0
5,Greedy,E1,"(56, 89)",11,13.0
5,Greedy,E2,"(71, 79)",8,24.0
5,Auction,E1,"(56, 89)",11,13.0
5,Auction,E2,"(71, 79)",8,24.0
5,Q-Learning,T2,"(50, 60)",6,18.0
5,Q-Learning,T4,"(0, 31)",6,30.0
5,Q-Learning,T9,"(54, 6)",6,13.0
6,Greedy,E1,"(56, 89)",12,13.0
6,Greedy,E2,"(71, 79)",9,24.0
6,Auction,E1,"(56, 89)",12,13.0
6,Auction,E2,"(71, 79)",9,24.0
6,Q-Learning,T2,"(50, 60)",7,18.0
6,Q-Learning,T9,"(54, 6)",7,13.0
7,Greedy,E1,"(56, 89)",13,13.0
7,Greedy,E2,"(71, 79)",10,24.0
7,Auction,E1,"(56, 89)",13,13.0
7,Auction,E2,"(71, 79)",10,24.0
7,Q-Learning,T2,"(50, 60)",8,18.0
7,Q-Learning,T9,"(54, 6)",8,13.0
8,Greedy,E1,"(56, 89)",14,13.0
8,Greedy,E2,"(71, 79)",11,24.0
8,Greedy,E3,"(65, 81)",6,24.0
8,Auction,E1,"(56, 89)",14,13.0
8,Auction,E2,"(71, 79)",11,24.0
8,Auction,E3,"(65, 81)",6,24.0
8,Q-Learning,T2,"(50, 60)",9,18.0
8,Q-Learning,T9,"(54, 6)",9,13.0
8,Q-Learning,E3,"(65, 81)",6,24.0
9,Greedy,E1,"(56, 89)",15,13.0
9,Greedy,E2,"(71, 79)",12,24.0
9,Greedy,E3,"(65, 81)",7,24.0
9,Auction,E1,"(56, 89)",15,13.0
9,Auction,E2,"(71, 79)",12,24.0
9,Auction,E3,"(65, 81)",7,24.0
9,Q-Learning,T2,"(50, 60)",10,18.0
9,Q-Learning,T9,"(54, 6)",10,13.0
9,Q-Learning,E3,"(65, 81)",7,24.0
10,Greedy,E1,"(56, 89)",16,13.0
10,Greedy,E2,"(71, 79)",13,24.0
10,Greedy,E3,"(65, 81)",8,24.0
10,Auction,E1,"(56, 89)",16,13.0
10,Auction,E2,"(71, 79)",13,24.0
10,Auction,E3,"(65, 81)",8,24.0
10,Q-Learning,T2,"(50, 60)",11,18.0
10,Q-Learning,T9,"(54, 6)",11,13.0
10,Q-Learning,E3,"(65, 81)",8,24.0
11,Greedy,E1,"(56, 89)",17,13.0
11,Greedy,E2,"(71, 79)",14,24.0
11,Greedy,E3,"(65, 81)",9,24.0
11,Greedy,E4,"(59, 50)",8,23.0
11,Auction,E1,"(56, 89)",17,13.0
11,Auction,E2,"(71, 79)",14,24.0
11,Auction,E3,"(65, 81)",9,24.0
11,Auction,E4,"(59, 50)",8,23.0
11,Q-Learning,T2,"(50, 60)",12,18.0
11,Q-Learning,T9,"(54, 6)",12,13.0
11,Q-Learning,E3,"(65, 81)",9,24.0
11,Q-Learning,E4,"(59, 50)",8,23.0
12,Greedy,E1,"(56, 89)",18,13.0
12,Greedy,E2,"(71, 79)",15,24.0
12,Greedy,E3,"(65, 81)",10,24.0
12,Greedy,E4,"(59, 50)",9,23.0
12,Auction,E1,"(56, 89)",18,13.0
12,Auction,E2,"(71, 79)",15,24.0
12,Auction,E3,"(65, 81)",10,24.0
12,Auction,E4,"(59, 50)",9,23.0
12,Q-Learning,T2,"(50, 60)",13,18.0
12,Q-Learning,T9,"(54, 6)",13,13.0
12,Q-Learning,E3,"(65, 81)",10,24.0
12,Q-Learning,E4,"(59, 50)",9,23.0
13,Greedy,E1,"(56, 89)",19,13.0
13,Greedy,E2,"(71, 79)",16,24.0
13,Greedy,E3,"(65, 81)",11,24.0
13,Greedy,E4,"(59, 50)",10,23.0
13,Auction,E1,"(56, 89)",19,13.0
13,Auction,E2,"(71, 79)",16,24.0
13,Auction,E3,"(65, 81)",11,24.0
13,Auction,E4,"(59, 50)",10,23.0
13,Q-Learning,T2,"(50, 60)",14,18.0
13,Q-Learning,T9,"(54, 6)",14,13.0
13,Q-Learning,E3,"(65, 81)",11,24.0
13,Q-Learning,E4,"(59, 50)",10,23.0
14,Greedy,E2,"(71, 79)",17,24.0
14,Greedy,E3,"(65, 81)",12,24.0
14,Greedy,E4,"(59, 50)",11,23.0
14,Greedy,E5,"(78, 76)",9,24.0
14,Auction,E1,"(56, 89)",20,13.0
14,Auction,E3,"(65, 81)",12,24.0
14,Auction,E4,"(59, 50)",11,23.0
14,Auction,E5,"(78, 76)",9,24.0
14,Q-Learning,T2,"(50, 60)",15,18.0
14,Q-Learning,E3,"(65, 81)",12,24.0
14,Q-Learning,E4,"(59, 50)",11,23.0
14,Q-Learning,E5,"(78, 76)",9,24.0
15,Greedy,E2,"(71, 79)",18,24.0
15,Greedy,E3,"(65, 81)",13,24.0
15,Greedy,E4,"(59, 50)",12,23.0
15,Greedy,E5,"(78, 76)",10,24.0
15,Greedy,E6,"(10, 81)",10,24.0
15,Auction,E1,"(56, 89)",21,13.0
15,Auction,E3,"(65, 81)",13,24.0
15,Auction,E4,"(59, 50)",12,23.0
15,Auction,E5,"(78, 76)",10,24.0
15,Auction,E6,"(10, 81)",10,24.0
15,Q-Learning,T2,"(50, 60)",16,18.0
15,Q-Learning,E3,"(65, 81)",13,24.0
15,Q-Learning,E4,"(59, 50)",12,23.0
15,Q-Learning,E5,"(78, 76)",10,24.0
15,Q-Learning,E6,"(10, 81)",10,24.0
16,Greedy,E2,"(71, 79)",19,24.0
16,Greedy,E3,"(65, 81)",14,24.0
16,Greedy,E4,"(59, 50)",13,23.0
16,Greedy,E5,"(78, 76)",11,24.0
16,Greedy,E6,"(10, 81)",11,24.0
16,Greedy,E7,"(24, 69)",5,29.0
16,Auction,E1,"(56, 89)",22,13.0
16,Auction,E3,"(65, 81)",14,24.0
16,Auction,E4,"(59, 50)",13,23.0
16,Auction,E5,"(78, 76)",11,24.0
16,Auction,E6,"(10, 81)",11,24.0
16,Auction,E7,"(24, 69)",5,29.0
16,Q-Learning,T2,"(50, 60)",17,18.0
16,Q-Learning,E3,"(65, 81)",14,24.0
16,Q-Learning,E4,"(59, 50)",13,23.0
16,Q-Learning,E5,"(78, 76)",11,24.0
16,Q-Learning,E6,"(10, 81)",11,24.0
16,Q-Learning,E7,"(24, 69)",5,29.0
17,Greedy,E2,"(71, 79)",20,24.0
17,Greedy,E3,"(65, 81)",15,24.0
17,Greedy,E4,"(59, 50)",14,23.0
17,Greedy,E5,"(78, 76)",12,24.0
17,Greedy,E6,"(10, 81)",12,24.0
17,Greedy,E7,"(24, 69)",6,29.0
17,Auction,E1,"(56, 89)",23,13.0
17,Auction,E3,"(65, 81)",15,24.0
17,Auction,E4,"(59, 50)",14,23.0
17,Auction,E5,"(78, 76)",12,24.0
17,Auction,E6,"(10, 81)",12,24.0
17,Auction,E7,"(24, 69)",6,29.0
17,Q-Learning,T2,"(50, 60)",18,18.0
17,Q-Learning,E3,"(65, 81)",15,24.0
17,Q-Learning,E4,"(59, 50)",14,23.0
17,Q-Learning,E5,"(78, 76)",12,24.0
17,Q-Learning,E6,"(10, 81)",12,24.0
17,Q-Learning,E7,"(24, 69)",6,29.0
18,Greedy,E2,"(71, 79)",21,24.0
18,Greedy,E3,"(65, 81)",16,24.0
18,Greedy,E4,"(59, 50)",15,23.0
18,Greedy,E5,"(78, 76)",13,24.0
18,Greedy,E6,"(10, 81)",13,24.0
18,Greedy,E7,"(24, 69)",7,29.0
18,Greedy,E8,"(51, 11)",6,28.0
18,Auction,E1,"(56, 89)",24,13.0
18,Auction,E3,"(65, 81)",16,24.0
18,Auction,E4,"(59, 50)",15,23.0
18,Auction,E5,"(78, 76)",13,24.0
18,Auction,E6,"(10, 81)",13,24.0
18,Auction,E7,"(24, 69)",7,29.0
18,Auction,E8,"(51, 11)",6,28.0
18,Q-Learning,T2,"(50, 60)",19,18.0
18,Q-Learning,E3,"(65, 81)",16,24.0
18,Q-Learning,E4,"(59, 50)",15,23.0
18,Q-Learning,E5,"(78, 76)",13,24.0
18,Q-Learning,E6,"(10, 81)",13,24.0
18,Q-Learning,E7,"(24, 69)",7,29.0
18,Q-Learning,E8,"(51, 11)",6,28.0
19,Greedy,E2,"(71, 79)",22,24.0
19,Greedy,E3,"(65, 81)",17,24.0
19,Greedy,E4,"(59, 50)",16,23.0
19,Greedy,E5,"(78, 76)",14,24.0
19,Greedy,E6,"(10, 81)",14,24.0
19,Greedy,E7,"(24, 69)",8,29.0
19,Greedy,E8,"(51, 11)",7,28.0
19,Greedy,E9,"(41, 59)",4,25.0
19,Auction,E3,"(65, 81)",17,24.0
19,Auction,E4,"(59, 50)",16,23.0
19,Auction,E5,"(78, 76)",14,24.0
19,Auction,E6,"(10, 81)",14,24.0
19,Auction,E7,"(24, 69)",8,29.0
19,Auction,E8,"(51, 11)",7,28.0
19,Auction,E9,"(41, 59)",4,25.0
19,Q-Learning,T2,"(50, 60)",20,18.0
19,Q-Learning,E3,"(65, 81)",17,24.0
19,Q-Learning,E4,"(59, 50)",16,23.0
19,Q-Learning,E5,"(78, 76)",14,24.0
19,Q-Learning,E6,"(10, 81)",14,24.0
19,Q-Learning,E7,"(24, 69)",8,29.0
